formal_id,engine,concurrency,repeat_count,successful_requests_min,benchmark_duration_s_median,benchmark_duration_s_mean,benchmark_duration_s_std,benchmark_duration_s_cv_pct,request_throughput_rps_median,request_throughput_rps_mean,request_throughput_rps_std,request_throughput_rps_cv_pct,input_throughput_tps_median,input_throughput_tps_mean,input_throughput_tps_std,input_throughput_tps_cv_pct,output_throughput_tps_median,output_throughput_tps_mean,output_throughput_tps_std,output_throughput_tps_cv_pct,peak_output_throughput_tps_median,peak_output_throughput_tps_mean,peak_output_throughput_tps_std,peak_output_throughput_tps_cv_pct,total_throughput_tps_median,total_throughput_tps_mean,total_throughput_tps_std,total_throughput_tps_cv_pct,concurrency_observed_median,concurrency_observed_mean,concurrency_observed_std,concurrency_observed_cv_pct,mean_e2e_ms_median,mean_e2e_ms_mean,mean_e2e_ms_std,mean_e2e_ms_cv_pct,median_e2e_ms_median,median_e2e_ms_mean,median_e2e_ms_std,median_e2e_ms_cv_pct,p90_e2e_ms_median,p90_e2e_ms_mean,p90_e2e_ms_std,p90_e2e_ms_cv_pct,p95_e2e_ms_median,p95_e2e_ms_mean,p95_e2e_ms_std,p95_e2e_ms_cv_pct,p99_e2e_ms_median,p99_e2e_ms_mean,p99_e2e_ms_std,p99_e2e_ms_cv_pct,mean_ttft_ms_median,mean_ttft_ms_mean,mean_ttft_ms_std,mean_ttft_ms_cv_pct,median_ttft_ms_median,median_ttft_ms_mean,median_ttft_ms_std,median_ttft_ms_cv_pct,p90_ttft_ms_median,p90_ttft_ms_mean,p90_ttft_ms_std,p90_ttft_ms_cv_pct,p95_ttft_ms_median,p95_ttft_ms_mean,p95_ttft_ms_std,p95_ttft_ms_cv_pct,p99_ttft_ms_median,p99_ttft_ms_mean,p99_ttft_ms_std,p99_ttft_ms_cv_pct,mean_tpot_ms_median,mean_tpot_ms_mean,mean_tpot_ms_std,mean_tpot_ms_cv_pct,median_tpot_ms_median,median_tpot_ms_mean,median_tpot_ms_std,median_tpot_ms_cv_pct,p90_tpot_ms_median,p90_tpot_ms_mean,p90_tpot_ms_std,p90_tpot_ms_cv_pct,p95_tpot_ms_median,p95_tpot_ms_mean,p95_tpot_ms_std,p95_tpot_ms_cv_pct,p99_tpot_ms_median,p99_tpot_ms_mean,p99_tpot_ms_std,p99_tpot_ms_cv_pct,mean_itl_ms_median,mean_itl_ms_mean,mean_itl_ms_std,mean_itl_ms_cv_pct,median_itl_ms_median,median_itl_ms_mean,median_itl_ms_std,median_itl_ms_cv_pct,p90_itl_ms_median,p90_itl_ms_mean,p90_itl_ms_std,p90_itl_ms_cv_pct,p95_itl_ms_median,p95_itl_ms_mean,p95_itl_ms_std,p95_itl_ms_cv_pct,p99_itl_ms_median,p99_itl_ms_mean,p99_itl_ms_std,p99_itl_ms_cv_pct,max_itl_ms_median,max_itl_ms_mean,max_itl_ms_std,max_itl_ms_cv_pct
20260907T101719Z,vllm,1,5,10,5.65,5.648,0.008366600265341001,0.14813385738918203,1.77,1.77,0.0,0.0,906.0,906.556,1.9107145260347,0.21076629861086352,226.5,226.638,0.47829906962067154,0.21104098589851286,232.0,232.4,0.5477225575051661,0.2356809627819131,1132.51,1133.196,2.388279715611198,0.21075610182273838,1.0,1.0,0.0,0.0,564.27,563.898,1.2121344809879828,0.21495633625016985,564.46,564.032,1.401345781739852,0.24845146760110276,566.62,566.828,1.5419370933990906,0.2720290976096965,568.54,568.176,1.8988496517628772,0.33420096092810625,569.42,569.254,2.7621603863642665,0.48522458979019323,25.45,25.322,1.3067019553057988,5.16034260842666,25.43,25.134,1.2702086442785683,5.053746495896269,29.49,28.7,1.8469975636150684,6.435531580540308,30.4,30.298,2.6552156221293965,8.763666321636402,31.36,31.578,3.6679994547436903,11.615680077090666,4.24,4.24,0.0,0.0,4.24,4.24,0.0,0.0,4.25,4.246,0.005477225575051544,0.12899730511190635,4.25,4.248,0.004472135954999484,0.1052762701271065,4.25,4.25,0.0,0.0,4.25,4.25,0.0,0.0,4.24,4.24,0.0,0.0,4.44,4.448,0.021679483388679033,0.48739845747929483,4.55,4.546,0.047749345545253404,1.050359558848513,4.91,4.884,0.08473488065725943,1.7349484164058029,12.79,12.844,0.13390294993016416,1.042533088836532
20260907T101719Z,vllm,8,5,40,2.91,2.94,0.06745368781616022,2.294343122998647,13.72,13.606,0.3129376934790689,2.299997747163523,7025.84,6967.752,159.60142768784976,2.2905727369150015,1756.46,1741.938,39.89738988956548,2.2904024075234295,1695.0,1679.2,44.50505589256124,2.650372551962913,8782.3,8709.69,199.49881754035508,2.2905386706111823,7.97,7.966,0.005477225575051544,0.06875753922987125,580.95,585.894,13.588446563165347,2.3192670625002725,579.49,585.894,16.54129771209017,2.8232577415181193,591.74,597.064,12.950115057403924,2.1689659831113453,593.78,599.3340000000001,12.13521858064368,2.024783940280992,594.93,599.922,12.231838373686928,2.0389047865700753,68.45,70.128,5.9375558944737525,8.466740666315525,67.55,69.862,6.7273152148535456,9.629434048343228,89.69,90.596,5.5366804133885115,6.11139610290577,97.76,99.522,4.119450206034779,4.139235752933803,98.54,99.94,4.180310993215699,4.182820685627076,4.04,4.06,0.06284902544988279,1.548005552952778,4.08,4.07,0.0300000000000001,0.7371007371007394,4.2,4.234,0.06655824516917468,1.5719944536885848,4.22,4.262,0.08318653737234183,1.951819271993004,4.47,4.498,0.10521406750050091,2.339130002234347,4.03,4.1,0.1623268308074792,3.9591909953043705,3.89,3.89,0.01870828693386978,0.4809328260634905,4.17,4.818,1.4323302691767705,29.728731199185773,4.32,5.276,2.154954755905562,40.844479831417026,7.3,8.022,4.051304728109205,50.502427425943715,32.45,32.79,4.135341582021972,12.611593723763258
20260907T101719Z,vllm,32,5,160,4.24,4.24,0.014142135623730963,0.33354093452195666,37.75,37.752,0.11606032913963338,0.30742829291066265,19329.9,19328.690000000002,59.26313904949669,0.30660711641345934,4832.48,4832.174,14.816134111163986,0.30661425087681,5015.0,5009.2,48.375613691197756,0.9657353208336213,24162.38,24160.862,74.07567630470845,0.306593681569426,31.8,31.8,0.0,0.0,842.18,842.3159999999999,2.5424260067895754,0.3018375534585091,841.95,842.206,5.536197250821175,0.6573447886646705,881.82,880.986,6.332505823131919,0.7187975544596531,892.27,894.282,4.780451861487577,0.534557540181685,940.27,930.7,21.152745684662314,2.272778090110918,164.44,164.344,3.625621326062607,2.2061172455718534,165.83,163.21800000000002,5.878815356855498,3.6018180328490104,254.88,257.76800000000003,8.562489124080686,3.321781262251593,276.9,277.61199999999997,2.92757920473554,1.0545578738439043,310.38,311.806,3.9356803732010532,1.2622208595091349,5.34,5.338,0.01643167672515501,0.3078245920785877,5.32,5.312,0.021679483388678786,0.4081228047567542,6.03,6.032,0.013038404810405428,0.21615392590194676,6.13,6.124,0.013416407864998451,0.21907916174066708,6.54,6.602,0.10756393447619876,1.6292628669524198,5.39,5.398,0.022803508501982702,0.42244365509415904,4.4,4.394,0.013416407864998849,0.3053347261037517,4.88,4.888,0.029495762407505406,0.603432127813122,8.35,8.16,0.47143398265292674,5.77737723839371,33.9,33.872,0.05890670590009369,0.1739097363606923,100.18,100.28399999999999,0.4488095364405698,0.4475385270238222
20260907T101719Z,vllm,64,5,320,6.12,6.116,0.011401754250991448,0.18642502045440562,52.29,52.32,0.11269427669584751,0.2153942597397697,26770.49,26787.306,57.07064946187294,0.21305109764256597,6692.62,6696.826,14.26949999124012,0.2130785537990702,7856.0,7860.8,13.311649033834989,0.169342166622163,33463.11,33484.132,71.3401494251302,0.21305658878996836,63.45,63.454,0.011401754250991292,0.017968535082093,1213.58,1212.8419999999999,2.4825833319347574,0.20469140514055068,1209.1,1209.162,1.73214318114868,0.14325153959094647,1293.41,1296.098,21.825371016319533,1.6839290714374633,1320.9,1328.1100000000001,24.426223613158026,1.8391717262243357,1402.88,1399.672,39.51614125898433,2.8232429639933017,300.92,294.96,13.103734200600986,4.442546175956396,282.62,292.328,20.441950004830755,6.992812869390122,456.77,447.28999999999996,26.9558648534971,6.026485021685507,506.31,517.9,28.836221146329155,5.567912945805977,636.91,637.894,2.862084904400974,0.44867719470648326,7.2,7.226,0.08706319543871564,1.2048601638349796,7.22,7.186,0.1631870092868914,2.270901882645302,8.53,8.533999999999999,0.01140175425099176,0.1336038698264795,8.73,8.732000000000001,0.013038404810405019,0.1493175081356507,9.49,9.498,0.07224956747275346,0.7606819064303376,7.31,7.332,0.06870225614927072,0.9370193146381713,5.04,5.032,0.019235384061671305,0.382261209492673,7.45,7.79,0.9729337079164234,12.489521282624178,34.25,34.326,0.20057417580536066,0.5843214350794169,36.6,36.53,0.13527749258468671,0.37031889566024284,108.74,108.518,1.2992189961665441,1.1972382426570192
20260907T101719Z,vllm,128,5,640,10.49,10.486,0.011401754250991136,0.10873311320800244,61.01,61.044,0.06913754406977597,0.1132585414942926,31237.49,31255.016,35.41450380846866,0.11330822485731142,7809.37,7813.754,8.854232321325291,0.11331598513755733,12036.0,11851.2,362.3088461520088,3.0571490326043675,39046.87,39068.774,44.264880322894214,0.11329989603178799,126.69,126.704,0.04098780306383579,0.03234925737453891,2076.54,2075.586,2.6321531110481104,0.12681493857870071,2067.46,2067.754,3.0592041448716363,0.14794816718389306,2242.6,2261.698,59.41025012571488,2.6267985436479533,2427.73,2409.014,31.416909937165922,1.3041397823825815,2677.67,2634.6059999999998,81.18280070310452,3.0814019516809923,574.5,567.27,14.663858632706468,2.584987507308066,570.7,585.88,28.7226252282064,4.902475801905919,869.22,850.732,50.08657824207997,5.887468467399836,1063.03,1065.288,7.855505712555988,0.7374067587878572,1336.3,1339.392,6.756883157196102,0.5044739073546879,11.83,11.876,0.11991663771137054,1.0097392868926451,11.84,11.668,0.27671284755139225,2.3715533729121723,14.57,14.57,0.01581138830084156,0.10852016678683295,14.96,14.936,0.042190046219458044,0.2824721894714652,16.35,16.314,0.06268971207462982,0.38426941323176306,12.5,12.456,0.1847430648224719,1.4831652602960173,7.08,7.026,0.1059716943339116,1.508279167860968,37.23,37.245999999999995,0.16667333320000607,0.4474932427643401,39.5,39.544,0.18994736112934113,0.48034432816442735,42.69,42.802,0.8381944881708553,1.958306827182971,235.73,235.98999999999998,11.619158747516964,4.923580976955365
20260907T101719Z,sglang,1,5,10,4.97,4.97,0.007071067811865638,0.14227500627496256,2.01,2.012,0.004472135954999683,0.22227315879720094,1029.96,1029.9859999999999,1.8530866142735505,0.17991376720397662,257.49,257.498,0.46537081988452056,0.18072793570611057,260.0,259.0,1.4142135623730951,0.5460284024606544,1287.45,1287.482,2.3117893502653115,0.1795589647284631,1.0,1.0,0.0,0.0,495.11,495.052,0.8654594155707168,0.17482192084280376,495.1,494.734,1.206453480246968,0.24385901924002962,498.42,498.036,1.7363841740812844,0.3486463175515996,498.58,499.316,1.7559982915709258,0.3516807575905691,499.52,500.344,2.2540918348638743,0.45050841718175383,23.3,23.586000000000002,1.3335966406676354,5.654187402135315,23.3,23.148,1.2136803533055966,5.243132682329344,27.19,26.804,2.0660421099290303,7.707961908405576,27.82,28.396,2.1912165570750886,7.716638107744361,28.61,29.668,2.709274810719651,9.13197657651224,3.71,3.714,0.005477225575051788,0.14747510972137287,3.71,3.712,0.004472135954999683,0.12047780051184491,3.72,3.722,0.004472135954999484,0.12015410948413445,3.72,3.726,0.01341640786499865,0.36007535869561597,3.72,3.732,0.021679483388678727,0.5809079150235458,3.81,3.806,0.005477225575051788,0.14391028836184416,3.71,3.714,0.005477225575051788,0.14747510972137287,3.87,3.874,0.023021728866442718,0.5942624900991925,4.08,4.078,0.01483239697419128,0.36371743438428833,7.47,7.472,0.01923538406167135,0.257432870204381,8.27,10.596,3.565014726477297,33.644910593405974
20260907T101719Z,sglang,8,5,40,2.82,2.826,0.01816590212458494,0.6428132386618874,14.19,14.152,0.101341008481266,0.7160896585731064,7262.91,7245.836,52.3221886965748,0.7221000957870809,1815.73,1811.462,13.079742734473038,0.7220544915914902,1686.0,1681.6,12.177848742696716,0.7241822515875782,9078.64,9057.296,65.4038793191968,0.7221126406732958,7.93,7.926,0.01140175425099141,0.14385256435770136,559.08,560.114,3.224132441448396,0.5756207560333068,559.5,560.64,3.6849762550117,0.6572802966273723,561.95,564.244,5.066101064921617,0.897856435322594,562.07,564.5360000000001,5.131084680649858,0.9089030071864075,562.45,565.03,5.22770982362259,0.9252092497075537,88.61,87.45400000000001,3.6970975102098644,4.227476742298653,79.65,78.884,6.918802642076155,8.77085675431793,91.38,91.986,4.344045349671205,4.722507065935257,93.08,93.208,3.947216740945452,4.234847589204201,375.35,376.5,3.465890938849624,0.9205553622442562,3.73,3.72,0.029154759474226605,0.7837300933931883,3.79,3.79,0.05522680508593621,1.4571716381513513,4.12,4.106,0.03209361307176251,0.7816272058393209,4.13,4.126,0.03286335345030997,0.7964942668519138,4.15,4.146,0.01673320053068158,0.40359866210037576,3.9,3.892,0.03114482300479493,0.8002266959094279,3.69,3.694,0.005477225575051788,0.14827356727265265,3.95,4.324,0.8476614890391092,19.60364220719494,4.11,4.836,1.6403597166475405,33.91976254440737,7.47,8.942,3.297418687397765,36.87562835381083,57.8,57.754,0.809771572729002,1.402104742059428
20260907T101719Z,sglang,32,5,160,4.22,4.218,0.013038404810405428,0.30911343789486556,37.91,37.949999999999996,0.12942179105544638,0.34103238749788245,19409.85,19430.054,64.94807333554995,0.33426604648422464,4852.46,4857.514,16.240007081279227,0.334327540410161,5285.0,5281.2,32.63740185737829,0.6179921581719741,24262.31,24287.564,81.18819298395603,0.33427886380023963,31.69,31.678,0.03563705936241111,0.1124978198194681,834.64,834.77,2.4874886934416307,0.2979849172157158,833.93,832.84,2.68311386266034,0.32216438483506316,847.31,847.876,4.469723705107529,0.5271671453263838,848.5,849.07,4.275423955586124,0.5035419877732252,850.23,850.846,4.182777785156633,0.49160221534292137,217.9,217.828,1.774533741578333,0.8146490541061447,220.54,221.838,7.0935301507782365,3.1976172480721234,295.4,295.984,7.298731396619549,2.465920927016173,300.8,300.18,5.971385936279775,1.9892684177092996,521.27,521.558,3.3163262806907183,0.6358499497065941,4.86,4.858,0.013038404810405461,0.26839038308780283,4.81,4.812,0.034928498393145956,0.725862393872526,5.85,5.844,0.030495901363953862,0.521832672210025,5.91,5.92,0.03464101615137777,0.5851522998543541,6.06,6.064,0.051283525619832404,0.845704578163463,5.03,5.028,0.013038404810405461,0.2593159270168151,4.21,4.214,0.011401754250991448,0.27056844449433903,4.62,4.614,0.05639148871948687,1.2221822435952943,4.95,4.972,0.16392071254115506,3.2968767606829257,12.52,12.49,0.17291616465790619,1.3844368667566547,244.81,243.508,7.110883911301043,2.9201849266968813
20260907T101719Z,sglang,64,5,320,5.92,5.922,0.017888543819998284,0.30206929787231146,54.08,54.044,0.15404544783926638,0.2850370954023877,27687.31,27669.612,79.3177345869133,0.2866600897291704,6921.83,6917.4039999999995,19.832524549335535,0.2867047312739799,8040.0,8042.6,4.09878030638384,0.05096337386397234,34609.14,34587.014,99.14756946088015,0.2866612580689392,63.27,63.274,0.03049590136395322,0.04819657578776941,1170.12,1170.878,3.1853995039868783,0.27205221244116623,1167.51,1166.662,1.923361640461855,0.1648602286233592,1191.41,1196.182,9.368197265216011,0.7831749069302172,1192.51,1197.91,10.684121395791088,0.8918968366397381,1194.05,1199.838,11.363000044002447,0.9470445213439187,376.41,377.02,2.488453334905043,0.6600321826176445,395.66,397.97,16.655649191790758,4.185151944063813,548.52,549.426,2.758129801151526,0.5020020532613174,565.62,565.604,6.149530876416533,1.0872502451214157,1164.52,1160.6480000000001,8.17777903834529,0.7045873545075931,6.24,6.25,0.03162277660168368,0.5059644256269389,6.13,6.056,0.11216059914247963,1.8520574495125433,8.08,8.056000000000001,0.0928977932999486,1.1531503637034333,8.38,8.392,0.04868264577855269,0.5801077904975297,8.66,8.66,0.05431390245600115,0.6271813216628308,6.48,6.492,0.03271085446759225,0.5038640552617413,4.75,4.748,0.01483239697419101,0.3123925226240735,5.18,5.262,0.28968948893599844,5.5053114583047975,5.7,6.194,1.3647270789428922,22.03304938558108,17.89,18.032,0.5041031640448209,2.7956031723869836,512.03,512.634,5.502747495569826,1.073426166732957
20260907T101719Z,sglang,128,5,640,11.27,11.33,0.4365203317143425,3.85278315723162,56.78,56.546,2.115001182032767,3.740319707906425,29069.66,28951.074,1081.7972243817228,3.736639353627167,7267.41,7237.7699999999995,270.45064614454157,3.7366570938913726,13117.0,13070.0,619.0654246523545,4.736537296498505,36337.07,36188.842,1352.2464451127246,3.736639169368074,123.64,123.864,1.401402868557078,1.131404498931956,2164.3,2193.158,90.56794559887066,4.129567755668797,2153.22,2170.386,95.68187409326812,4.408518765476193,2626.67,2478.736,260.7080938137519,10.517783814563224,2632.62,2617.308,142.58447064810375,5.447752830316636,2686.42,2666.252,119.48959230828439,4.481556593610971,671.71,677.044,16.833923488004793,2.4863854473276175,660.41,668.338,27.69569136165408,4.143964784533288,1033.29,1028.474,10.475522898643302,1.0185500944742698,1080.58,1079.424,7.197810778285267,0.6668195980713109,2124.67,2128.47,35.05522001072032,1.6469680103886981,11.75,11.938,0.6147113143582114,5.149198478457123,12.05,12.15,0.7776888838089432,6.400731553983071,14.74,15.136,0.855879664438874,5.654596091694463,15.49,15.752,0.7961909318750117,5.054538673660561,16.28,16.812,1.0089945490437495,6.001633054031343,12.18,12.363999999999999,0.6386156903803724,5.165122050957396,8.15,8.196,0.3230015479839068,3.9409656903844166,9.52,10.694,2.520938317373117,23.573389913719065,10.9,12.416,3.279867375367486,26.416457597998438,37.92,37.49,4.7950234618821215,12.7901399356685,1045.08,1038.398,15.701981403631809,1.5121351739537068
